ID	File	Speaker	Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	really	FileSpeaker
66333	DPC202	CH	good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	5.34953	Attributive	NoPrime	-2.00739181615168	Value	PositiveEmotional	really	DPC202CH
66346	DPC203	FJ	interesting	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.64097	Attributive	NoPrime	1	Value	PositiveEmotional	really	DPC203FJ
66408	DPC203	MC	arrogant	PAKEHA	Man	20-29	University	ENGLISH	0.04713	Attributive	NoPrime	1.34694319659902	HumanPropensity	NegativeEmotional	other	DPC203MC
66476	DPC203	MC	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	0.25948243605321	Value	PositiveEmotional	other	DPC203MC
66478	DPC203	MC	incredible	PAKEHA	Man	20-29	University	ENGLISH	0.16967	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC203MC
66482	DPC203	MC	early	PAKEHA	Man	20-29	University	ENGLISH	0.12254	Predicative	NoPrime	-2.4078455667974	Other	NonEmotional	really	DPC203MC
66534	DPC203	FJ	stupid	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.31106	Attributive	NoPrime	-1.84810105828924	HumanPropensity	NegativeEmotional	really	DPC203FJ
66535	DPC203	FJ	annoyed	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.02828	Predicative	Prime	1	HumanPropensity	NonEmotional	really	DPC203FJ
66536	DPC203	FJ	strange	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.22622	Attributive	Prime	-3.66356164612965	Other	NonEmotional	really	DPC203FJ
66555	DPC203	FJ	arrogant	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.04713	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC203FJ
66579	DPC203	MG	solid	PAKEHA	Man	20-29	University	ENGLISH	0.02828	Attributive	NoPrime	-1.4355865503524	PhysicalProperty	PositiveEmotional	really	DPC203MG
66628	DPC204	TH	nice	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	2.02472	Attributive	NoPrime	0.979511492656897	Value	NonEmotional	really	DPC204TH
66686	DPC204	TH	typical	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.06394	Attributive	NoPrime	-1.73766355259194	Other	NonEmotional	other	DPC204TH
66815	DPC204	TH	bad	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.30009	Predicative	NoPrime	-3.66356164612965	Value	NegativeEmotional	really	DPC204TH
66922	DPC205	JT	close	PAKEHA	Man	20-29	University	ENGLISH	0.09426	Attributive	NoPrime	-2.23069885626595	Position	NonEmotional	other	DPC205JT
66932	DPC205	JT	cool	PAKEHA	Man	20-29	University	ENGLISH	0.98973	Attributive	NoPrime	-1.41186501594013	PhysicalProperty	PositiveEmotional	other	DPC205JT
66990	DPC205	JT	cool	PAKEHA	Man	20-29	University	ENGLISH	0.98973	Attributive	NoPrime	-3.21390321692688	PhysicalProperty	PositiveEmotional	other	DPC205JT
67098	DPC205	JT	bad	PAKEHA	Man	20-29	University	ENGLISH	1.22537	Attributive	NoPrime	1.36560099619914	Value	NegativeEmotional	really	DPC205JT
67122	DPC205	JT	sore	PAKEHA	Man	20-29	University	ENGLISH	0.12254	Predicative	NoPrime	-3.66356164612965	Other	NegativeEmotional	other	DPC205JT
67131	DPC205	JT	cool	PAKEHA	Man	20-29	University	ENGLISH	0.98973	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	PositiveEmotional	other	DPC205JT
67298	DPC206	JM	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Attributive	NoPrime	-0.34929781547044	Value	NonEmotional	other	DPC206JM
67430	DPC206	JM	attractive	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.0377	Attributive	NoPrime	1	Other	NonEmotional	other	DPC206JM
67433	DPC206	CR	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Predicative	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC206CR
67461	DPC206	CR	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC206CR
67547	DPC206	CR	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC206CR
67548	DPC206	CR	attractive	PAKEHA	Woman	20-29	University	ENGLISH	0.0377	Attributive	Prime	1	Other	NonEmotional	other	DPC206CR
67571	DPC207	AU	nice	OTHER	Woman	20-29	NoUniversity	OTHER	1.72495	Attributive	NoPrime	-0.733432113592138	Value	NonEmotional	other	DPC207AU
67585	DPC207	BY	wonderful	OTHER	Man	30-39	NoUniversity	ENGLISH	0.12747	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC207BY
67657	DPC207	AU	bad	OTHER	Woman	20-29	NoUniversity	OTHER	1.22537	Predicative	NoPrime	-2.02466247782881	Value	NegativeEmotional	really	DPC207AU
67734	DPC207	AU	weird	OTHER	Woman	20-29	NoUniversity	OTHER	0.27335	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	really	DPC207AU
67787	DPC207	AU	funny	OTHER	Woman	20-29	NoUniversity	OTHER	1.13112	Predicative	NoPrime	-2.00497566028979	HumanPropensity	NonEmotional	really	DPC207AU
67848	DPC209	HM	serious	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.14919	Predicative	NoPrime	-0.556511137842143	HumanPropensity	NonEmotional	other	DPC209HM
67874	DPC209	SB	long	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.87383	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	other	DPC209SB
67967	DPC209	HM	wonderful	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.1705	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC209HM
67989	DPC209	SB	seedy	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.02131	Attributive	NoPrime	1	Value	NonEmotional	really	DPC209SB
68033	DPC209	SB	convenient	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.04263	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC209SB
68343	DPC211	DM	relaxed	PAKEHA	Man	20-29	University	ENGLISH	0.01885	Attributive	NoPrime	1	HumanPropensity	NonEmotional	other	DPC211DM
68411	DPC211	DM	odd	PAKEHA	Man	20-29	University	ENGLISH	0.13196	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	really	DPC211DM
68429	DPC211	DM	odd	PAKEHA	Man	20-29	University	ENGLISH	0.13196	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC211DM
68436	DPC211	HI	short	PAKEHA	Woman	16-19	University	ENGLISH	0.31969	Predicative	NoPrime	-0.443512814599192	Dimension	NonEmotional	really	DPC211HI
68437	DPC211	HI	short	PAKEHA	Woman	16-19	University	ENGLISH	0.31969	Predicative	Prime	-1.46434646463991	Dimension	NonEmotional	really	DPC211HI
68441	DPC211	HI	short	PAKEHA	Woman	16-19	University	ENGLISH	0.31969	Attributive	Prime	-3.66356164612965	Dimension	NonEmotional	really	DPC211HI
68443	DPC211	HI	short	PAKEHA	Woman	16-19	University	ENGLISH	0.31969	Attributive	Prime	-3.66356164612965	Dimension	NonEmotional	really	DPC211HI
68480	DPC212	TM	bad	OTHER	Woman	20-29	NoUniversity	OTHER	1.22537	Attributive	NoPrime	-0.439568430426682	Value	NegativeEmotional	other	DPC212TM
68514	DPC212	TM	weird	OTHER	Woman	20-29	NoUniversity	OTHER	0.27335	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	really	DPC212TM
68518	DPC212	TM	bad	OTHER	Woman	20-29	NoUniversity	OTHER	1.22537	Attributive	NoPrime	-2.0642780834655	Value	NegativeEmotional	other	DPC212TM
68556	DPC212	SL	gorgeous	OTHER	Woman	16-19	NoUniversity	OTHER	0.04263	Predicative	NoPrime	-0.428259592950197	HumanPropensity	PositiveEmotional	other	DPC212SL
68557	DPC212	SL	nice	OTHER	Woman	16-19	NoUniversity	OTHER	2.02472	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	really	DPC212SL
68560	DPC212	SL	nice	OTHER	Woman	16-19	NoUniversity	OTHER	2.02472	Predicative	Prime	-0.524095049064563	Value	NonEmotional	really	DPC212SL
68562	DPC212	SL	nice	OTHER	Woman	16-19	NoUniversity	OTHER	2.02472	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC212SL
68567	DPC212	SL	cute	OTHER	Woman	16-19	NoUniversity	OTHER	0.1705	Attributive	NoPrime	1	Value	PositiveEmotional	really	DPC212SL
68582	DPC212	SL	young	OTHER	Woman	16-19	NoUniversity	OTHER	0.27707	Attributive	NoPrime	-0.785149808346104	Age	PositiveEmotional	other	DPC212SL
68597	DPC212	SL	negative	OTHER	Woman	16-19	NoUniversity	OTHER	0.06394	Predicative	NoPrime	-1.24288850753771	HumanPropensity	NegativeEmotional	other	DPC212SL
68609	DPC212	SL	bad	OTHER	Woman	16-19	NoUniversity	OTHER	1.30009	Predicative	NoPrime	1.70266940607914	Value	NegativeEmotional	really	DPC212SL
68653	DPC212	SL	nice	OTHER	Woman	16-19	NoUniversity	OTHER	2.02472	Predicative	NoPrime	0.732350861668223	Value	NonEmotional	really	DPC212SL
68659	DPC212	TM	hard	OTHER	Woman	20-29	NoUniversity	OTHER	0.75408	Attributive	NoPrime	1.156062863356	PhysicalProperty	NonEmotional	really	DPC212TM
68668	DPC212	TM	old	OTHER	Woman	20-29	NoUniversity	OTHER	1.10284	Attributive	NoPrime	-2.56444111637553	Age	NonEmotional	really	DPC212TM
68675	DPC212	TM	old	OTHER	Woman	20-29	NoUniversity	OTHER	1.10284	Attributive	Prime	-0.357272979847572	Age	NonEmotional	really	DPC212TM
68710	DPC212	SL	cute	OTHER	Woman	16-19	NoUniversity	OTHER	0.1705	Attributive	NoPrime	1	Value	PositiveEmotional	really	DPC212SL
68794	DPC213	AL	bad	PAKEHA	Man	30-39	NoUniversity	ENGLISH	0.76817	Predicative	NoPrime	-0.309170484059002	Value	NegativeEmotional	other	DPC213AL
68811	DPC213	AL	bad	PAKEHA	Man	30-39	NoUniversity	ENGLISH	0.76817	Predicative	NoPrime	-2.99195027816614	Value	NegativeEmotional	other	DPC213AL
68820	DPC213	AL	old	PAKEHA	Man	30-39	NoUniversity	ENGLISH	1.31968	Predicative	NoPrime	-0.767017723165924	Age	NonEmotional	other	DPC213AL
68905	DPC213	AL	high	PAKEHA	Man	30-39	NoUniversity	ENGLISH	0.55151	Attributive	NoPrime	-1.46435676223019	Position	NonEmotional	other	DPC213AL
69062	DPC214	BH	good	MAORI	Woman	30-39	NoUniversity	ENGLISH	6.02718	Predicative	NoPrime	-0.406214248072966	Value	PositiveEmotional	other	DPC214BH
69128	DPC214	BH	easy	MAORI	Woman	30-39	NoUniversity	ENGLISH	0.17727	Attributive	NoPrime	-1.12370131613506	Difficulty	NonEmotional	really	DPC214BH
69173	DPC214	BH	sore	MAORI	Woman	30-39	NoUniversity	ENGLISH	0.07879	Predicative	NoPrime	0.142082545036258	Other	NegativeEmotional	really	DPC214BH
69218	DPC214	BH	strong	MAORI	Woman	30-39	NoUniversity	ENGLISH	0.23636	Attributive	NoPrime	-1.36573128305266	PhysicalProperty	NonEmotional	other	DPC214BH
69411	DPC215	CH	hard	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.75408	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	really	DPC215CH
69421	DPC215	AU	difficult	PAKEHA	Man	50+	University	ENGLISH	0.10438	Attributive	NoPrime	0.129988344200463	Difficulty	NonEmotional	other	DPC215AU
69498	DPC215	CH	long	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.86719	Attributive	NoPrime	-1.14247073842317	Dimension	NonEmotional	really	DPC215CH
69499	DPC215	CH	hard	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.75408	Attributive	Prime	-2.58864956736516	PhysicalProperty	NonEmotional	really	DPC215CH
69564	DPC215	CH	different	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.89547	Attributive	NoPrime	1	Other	NonEmotional	other	DPC215CH
69727	DPC216	EM	sweet	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.13196	Attributive	NoPrime	-1.00635625769051	PhysicalProperty	PositiveEmotional	other	DPC216EM
69748	DPC216	EM	cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.98973	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	PositiveEmotional	really	DPC216EM
69758	DPC216	EM	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC216EM
69763	DPC216	EM	funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.13112	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	really	DPC216EM
69766	DPC216	EM	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	1.16760927566765	Value	PositiveEmotional	really	DPC216EM
69859	DPC216	HI	long	PAKEHA	Woman	20-29	University	ENGLISH	0.86719	Attributive	NoPrime	0.0610524722215368	Dimension	NonEmotional	other	DPC216HI
69950	DPC216	EM	bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.22537	Attributive	NoPrime	-3.66356164612965	Value	NegativeEmotional	really	DPC216EM
69962	DPC216	EM	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-2.87408380472385	Value	PositiveEmotional	really	DPC216EM
69982	DPC216	EM	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC216EM
69984	DPC216	EM	neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.26393	Attributive	Prime	-3.66356164612965	HumanPropensity	NonEmotional	really	DPC216EM
69986	DPC216	HI	cool	PAKEHA	Woman	20-29	University	ENGLISH	0.98973	Attributive	Prime	-1.9243731558408	PhysicalProperty	PositiveEmotional	really	DPC216HI
69993	DPC216	HI	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Attributive	Prime	-0.439568430426682	Value	NonEmotional	really	DPC216HI
69999	DPC216	EM	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	-0.14257983708528	Value	PositiveEmotional	really	DPC216EM
70056	DPC216	HI	amazing	PAKEHA	Woman	20-29	University	ENGLISH	0.39589	Attributive	NoPrime	1	Value	NonEmotional	really	DPC216HI
70077	DPC217	FA	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-1.71506903958328	Value	PositiveEmotional	really	DPC217FA
70081	DPC217	FA	neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.26393	Attributive	Prime	-0.852127629556863	HumanPropensity	NonEmotional	really	DPC217FA
70082	DPC217	FA	natural	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.16967	Predicative	Prime	-3.66356164612965	PhysicalProperty	NonEmotional	really	DPC217FA
70320	DPC217	FB	important	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.25575	Predicative	NoPrime	1	Value	PositiveEmotional	really	DPC217FB
70340	DPC217	FA	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-0.843157272210552	Value	PositiveEmotional	really	DPC217FA
70341	DPC217	FA	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-2.06331624129147	Value	PositiveEmotional	other	DPC217FA
70359	DPC217	FA	sad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.16024	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	really	DPC217FA
70411	DPC218	LY	weird	MAORI/PAKEHA	Man	30-39	NoUniversity	OTHER	0.07879	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC218LY
70456	DPC218	LY	lucky	MAORI/PAKEHA	Man	30-39	NoUniversity	OTHER	0.17727	Attributive	NoPrime	-2.63986139913855	HumanPropensity	PositiveEmotional	other	DPC218LY
70472	DPC218	LY	good	MAORI/PAKEHA	Man	30-39	NoUniversity	OTHER	6.02718	Predicative	NoPrime	-1.09586108354364	Value	PositiveEmotional	other	DPC218LY
70603	DPC219	AL	frustrating	OTHER	Man	20-29	NoUniversity	ENGLISH	0.0377	Attributive	NoPrime	1	Other	NonEmotional	really	DPC219AL
70604	DPC219	AL	frustrating	OTHER	Man	20-29	NoUniversity	ENGLISH	0.0377	Attributive	Prime	1	Other	NonEmotional	really	DPC219AL
70638	DPC219	AL	frustrating	OTHER	Man	20-29	NoUniversity	ENGLISH	0.0377	Predicative	NoPrime	1	Other	NonEmotional	really	DPC219AL
70715	DPC219	AL	good	OTHER	Man	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-1.12370131613506	Value	PositiveEmotional	other	DPC219AL
70838	DPC219	AL	quiet	OTHER	Man	20-29	NoUniversity	ENGLISH	0.12254	Predicative	NoPrime	-0.17749906229183	PhysicalProperty	PositiveEmotional	really	DPC219AL
70839	DPC219	AL	quiet	OTHER	Man	20-29	NoUniversity	ENGLISH	0.12254	Attributive	Prime	-1.56668554646801	PhysicalProperty	PositiveEmotional	really	DPC219AL
71133	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	really	DPC221AN
71147	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Predicative	NoPrime	-1.84072751703456	Value	PositiveEmotional	really	DPC221AN
71177	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Predicative	NoPrime	0.154385504711339	Value	PositiveEmotional	other	DPC221AN
71213	DPC221	BU	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-0.0147178678387015	Value	PositiveEmotional	really	DPC221BU
71270	DPC221	AN	cheap	PAKEHA	Woman	16-19	University	ENGLISH	0.27707	Predicative	NoPrime	0.456034871889251	Value	NegativeEmotional	other	DPC221AN
71299	DPC221	BU	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	0.300564246752743	Value	PositiveEmotional	really	DPC221BU
71319	DPC221	BU	poor	PAKEHA	Woman	16-19	University	ENGLISH	0.40494	Predicative	NoPrime	-2.13002461129665	Value	NonEmotional	really	DPC221BU
71469	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-0.710305423450376	Value	PositiveEmotional	really	DPC221AN
71492	DPC221	AN	weird	PAKEHA	Woman	16-19	University	ENGLISH	0.27707	Attributive	Prime	-1.70481154802236	HumanPropensity	NegativeEmotional	really	DPC221AN
71493	DPC221	AN	trendy	PAKEHA	Woman	16-19	University	ENGLISH	0.06394	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC221AN
71499	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	Prime	0.124009149294433	Value	PositiveEmotional	really	DPC221AN
71543	DPC221	AN	trendy	PAKEHA	Woman	16-19	University	ENGLISH	0.06394	Attributive	NoPrime	1	Value	PositiveEmotional	really	DPC221AN
71547	DPC221	AN	trendy	PAKEHA	Woman	16-19	University	ENGLISH	0.06394	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC221AN
71550	DPC221	AN	high	PAKEHA	Woman	16-19	University	ENGLISH	0.31969	Attributive	NoPrime	0.0717025272717098	Position	NonEmotional	other	DPC221AN
71603	DPC221	BU	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-1.81052815584972	Value	PositiveEmotional	other	DPC221BU
71638	DPC222	AB	old	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.76078	Attributive	NoPrime	-3.66356164612965	Age	NonEmotional	other	DPC222AB
71642	DPC222	AB	sorry	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.42265	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC222AB
71654	DPC222	AB	nervous	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.08453	Attributive	Prime	0.712673613406093	HumanPropensity	NegativeEmotional	other	DPC222AB
71710	DPC222	AB	proud	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.08453	Attributive	NoPrime	-0.808616885246797	HumanPropensity	PositiveEmotional	other	DPC222AB
71718	DPC222	AB	lonely	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.04227	Attributive	Prime	1	HumanPropensity	NegativeEmotional	other	DPC222AB
71789	DPC222	LC	vicious	PAKEHA	Woman	50+	University	ENGLISH	0.2381	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC222LC
71847	DPC222	LC	happy	PAKEHA	Woman	50+	University	ENGLISH	0.95238	Attributive	NoPrime	-3.66356164612965	HumanPropensity	PositiveEmotional	other	DPC222LC
71863	DPC222	LC	lovely	PAKEHA	Woman	50+	University	ENGLISH	1.66667	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC222LC
71878	DPC222	LC	happy	PAKEHA	Woman	50+	University	ENGLISH	0.95238	Predicative	NoPrime	-0.947612381716609	HumanPropensity	PositiveEmotional	other	DPC222LC
71907	DPC222	LC	close	PAKEHA	Woman	50+	University	ENGLISH	0.2381	Predicative	NoPrime	-1.78173190428446	Position	NonEmotional	other	DPC222LC
72084	DPC223	BN	big	PAKEHA	Woman	50+	NoUniversity	ENGLISH	6.2645	Attributive	NoPrime	-1.45067003947844	Dimension	NonEmotional	other	DPC223BN
72128	DPC223	BN	young	PAKEHA	Woman	50+	NoUniversity	ENGLISH	1.16009	Attributive	NoPrime	-0.376044754071689	Age	PositiveEmotional	other	DPC223BN
72191	DPC223	BN	blue	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.23202	Predicative	NoPrime	-3.66356164612965	Color	NonEmotional	other	DPC223BN
72211	DPC223	BN	nice	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.92807	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC223BN
72222	DPC223	BN	nice	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.92807	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC223BN
72247	DPC224	CS	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.08091	Predicative	NoPrime	0.635525576235116	Value	PositiveEmotional	other	DPC224CS
72278	DPC224	CS	big	PAKEHA	Man	20-29	NoUniversity	ENGLISH	1.75213	Attributive	NoPrime	1.14547670290663	Dimension	NonEmotional	other	DPC224CS
72340	DPC224	BT	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-0.720024469892222	Value	PositiveEmotional	other	DPC224BT
72341	DPC224	BT	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	0.14208574897059	Value	PositiveEmotional	other	DPC224BT
72342	DPC224	BT	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	-3.08990453449822	Value	PositiveEmotional	other	DPC224BT
72367	DPC224	BT	funny	PAKEHA	Man	20-29	NoUniversity	ENGLISH	1.13112	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC224BT
72377	DPC224	BT	freaky	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.01885	Attributive	NoPrime	1	Other	NonEmotional	other	DPC224BT
72382	DPC224	BT	scary	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.10369	Predicative	NoPrime	1	Other	NonEmotional	other	DPC224BT
72508	DPC224	CS	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.08091	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC224CS
72597	DPC225	AD	dull	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.02577	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NegativeEmotional	really	DPC225AD
72628	DPC225	BY	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC225BY
72680	DPC225	AD	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.08091	Attributive	NoPrime	1.21769424215336	Value	PositiveEmotional	other	DPC225AD
72690	DPC225	BY	dark	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.17909	Predicative	NoPrime	-3.66356164612965	Color	NonEmotional	really	DPC225BY
72709	DPC225	AD	horrible	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.1546	Attributive	NoPrime	0.123999269542317	Value	NegativeEmotional	other	DPC225AD
72710	DPC225	AD	horrible	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.1546	Attributive	Prime	1.25111313162908	Value	NegativeEmotional	other	DPC225AD
72760	DPC225	BY	hard	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.75408	Attributive	NoPrime	1.01880354174708	PhysicalProperty	NonEmotional	really	DPC225BY
72769	DPC225	AD	impressive	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.02577	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC225AD
72860	DPC226	BB	high	PAKEHA	Woman	16-19	NoUniversity	OTHER	0.31969	Attributive	NoPrime	-0.218314658594273	Position	NonEmotional	really	DPC226BB
72990	DPC226	AN	weird	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.27335	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	really	DPC226AN
73022	DPC226	AN	sad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.16024	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	really	DPC226AN
73046	DPC226	AN	different	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.89547	Attributive	NoPrime	1	Other	NonEmotional	other	DPC226AN
73177	DPC227	BL	easy	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.23444	Attributive	NoPrime	-0.3132091293024	Difficulty	NonEmotional	other	DPC227BL
73208	DPC227	BL	bad	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.30009	Attributive	NoPrime	0.310190952997832	Value	NegativeEmotional	really	DPC227BL
73271	DPC227	BL	good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	5.34953	Attributive	NoPrime	-0.879541106211034	Value	PositiveEmotional	really	DPC227BL
73348	DPC227	HE	interesting	PAKEHA	Woman	16-19	University	ENGLISH	0.38363	Attributive	NoPrime	1	Value	PositiveEmotional	really	DPC227HE
73370	DPC227	BL	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC227BL
73380	DPC227	BL	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Attributive	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC227BL
73454	DPC228	DI	young	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.67568	Attributive	NoPrime	-0.0901332968476347	Age	PositiveEmotional	other	DPC228DI
73467	DPC228	DI	hairy	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.02599	Attributive	NoPrime	-0.344898522976945	PhysicalProperty	NegativeEmotional	other	DPC228DI
73483	DPC228	DI	difficult	PAKEHA	Woman	50+	NoUniversity	ENGLISH	0.38981	Predicative	NoPrime	-1.49988980397457	Difficulty	NonEmotional	other	DPC228DI
